,TCP UL/DL (Bytes),Avg RTT UL/DL (ms),Avg Bearer UL/DL (kbps),clusters
43901,82841496.80545898,338.0,28742.0,0
43902,21569572.935152996,35.32576582180065,135.0,0
43903,10768.0,111.0,35359.0,0
43904,24064934.264775127,71.0,54194.0,0
43905,21569572.935152996,29.0,83.0,0
43906,21569572.935152996,36.0,254.0,0
43907,62216.0,56.0,12478.0,0
43908,35513.0,33.0,2589.0,0
43909,22031745.935152996,84.0,38973.0,0
43910,21569572.935152996,29.0,104.0,0
43911,149136.0,200.0,11893.0,0
43912,770351.6648110661,74.0,1492.0,0
43913,11731.0,60.0,1413.0,0
43914,43139145.87030599,1189.0,214.0,0
43915,21569572.935152996,38.0,70.0,0
43916,783895.6648110661,77.0,11058.0,0
43917,25568455.935152996,112.0,81933.0,0
43918,64708718.80545898,198.32576582180064,3221.0,0
43919,163290.0,50.0,36759.0,0
43920,21569572.935152996,44.0,105.0,0
43921,137802.0,67.0,7606.0,0
43922,21569572.935152996,35.32576582180065,63.0,0
43923,43165553.87030599,141.0,107863.0,0
43924,21569572.935152996,35.32576582180065,62.0,0
43925,19582891.0,939.0,46088.0,0
43926,766733.6648110661,212.0,3531.0,0
43927,2134399.0,72.0,36933.0,0
43928,813338.6648110661,35.0,5683.0,0
43929,21569572.935152996,38.0,90.0,0
43930,886191.0,95.0,13853.0,0
43931,22329307.59996406,84.0,22870.0,0
43932,21569572.935152996,28.0,88.0,0
43933,1076665.0,123.0,18288.0,0
43934,21569572.935152996,35.32576582180065,110.0,0
43935,21569572.935152996,35.32576582180065,66.0,0
43936,21569572.935152996,32.0,63.0,0
43937,2571445.0,73.0,46929.0,0
43938,45122321.87030599,127.65153164360129,74496.0,0
43939,21569572.935152996,24.0,105.0,0
43940,21569572.935152996,35.32576582180065,96.0,0
43941,21569572.935152996,35.32576582180065,20.0,0
43942,32074112.0,45.0,9023.0,0
43943,64708718.80545898,84.0,310.0,0
43944,4829.0,49.0,39214.0,0
43945,557126.0,172.0,68559.0,0
43946,3191.0,49.0,49211.0,0
43947,1363927.0,49.0,58198.0,0
43948,95395005.0,218.0,335829.0,0
43949,43139145.87030599,59.0,217.0,0
43950,86278291.74061199,141.3030632872026,494.0,0
43951,22329323.59996406,162.0,4348.0,0
43952,43139145.87030599,45.0,156.0,0
43953,21569572.935152996,30.0,77.0,0
43954,764028.6648110661,103.0,1587.0,0
43955,21569572.935152996,19.0,130.0,0
43956,21569572.935152996,31.0,117.0,0
43957,21569572.935152996,24.0,119.0,0
43958,21569572.935152996,35.0,125.0,0
43959,3296466.0,56.0,52707.0,0
43960,43139145.87030599,70.6515316436013,184.0,0
43961,21569572.935152996,35.32576582180065,55.0,0
43962,21569572.935152996,35.32576582180065,100.0,0
43963,28974470.935152996,131.0,129145.0,0
43964,21569572.935152996,59.0,83.0,0
43965,21569572.935152996,35.32576582180065,68.0,0
43966,21569572.935152996,35.32576582180065,93.0,0
43967,9884434.0,136.0,45143.0,0
43968,43139145.87030599,94.0,11412.0,0
43969,763612.6648110661,71.0,330.0,0
43970,535934.0,89.0,87430.0,0
43971,18215426.0,52.0,736.0,0
43972,21569572.935152996,35.32576582180065,11.0,0
43973,21569572.935152996,43.0,69.0,0
43974,133666584.0,158.0,137227.0,0
43975,21569572.935152996,35.32576582180065,82.0,0
43976,50194.0,44.0,22849.0,0
43977,38295662.935153,157.0,35390.0,0
43978,20809928.27034193,359.0,1551.0,0
43979,21569572.935152996,62.0,99.0,0
43980,22074759.935152996,72.0,61390.0,0
43981,45789.0,83.0,350.0,0
43982,21569572.935152996,35.32576582180065,15.0,0
43983,499123070.0,357.0,225158.0,0
43984,21569572.935152996,24.0,116.0,0
43985,292219.0,103.0,54285.0,0
43986,21569572.935152996,28.0,87.0,0
43987,20809972.27034193,62.0,25328.0,0
43988,21569572.935152996,35.32576582180065,15.0,0
43989,400589.0,32.0,9203.0,0
43990,43139145.87030599,70.6515316436013,211.0,0
43991,21569572.935152996,35.32576582180065,108.0,0
43992,4800.0,161.0,410.0,0
43993,27677364.935152996,322.0,22573.0,0
43994,21790602.935152996,68.0,44069.0,0
43995,21569572.935152996,29.0,98.0,0
43996,102428140.0,217.0,71949.0,0
43997,21569572.935152996,59.0,56.0,0
43998,43353466.87030599,246.6515316436013,39770.0,0
43999,21569572.935152996,46.0,26660.0,0
44000,22037106.935152996,779.0,25402.0,0
44001,875034.6648110661,126.0,15287.0,0
44002,21569572.935152996,35.32576582180065,77.0,0
44003,21569572.935152996,28.0,113.0,0
44004,761916.6648110661,53.0,4384.0,0
44005,21569572.935152996,49.0,101.0,0
44006,21569572.935152996,35.32576582180065,90.0,0
44007,27089534.935152996,55.0,83287.0,0
44008,21569572.935152996,25.0,93.0,0
44009,105170.0,63.0,12344.0,0
44010,64778724.80545898,236.0,16413.0,0
44011,6824304.0,103.0,23863.0,0
44012,34132215.93515299,98.0,63786.0,0
44013,786230.6648110661,323.0,510.0,0
44014,21569572.935152996,35.32576582180065,63.0,0
44015,43139145.87030599,70.6515316436013,194.0,0
44016,21569572.935152996,14.0,91.0,0
44017,53545277.935153,89.32576582180064,957.0,0
44018,1126553.0,141.0,49384.0,0
44019,924639.6648110661,268.0,14476.0,0
44020,657221.0,92.0,50145.0,0
44021,21569572.935152996,35.32576582180065,114.0,0
44022,20810403.27034193,55.0,35059.0,0
44023,16515.0,439.0,3087.0,0
44024,23104159.935152996,344.0,86644.0,0
44025,91352.0,59.0,49596.0,0
44026,21569572.935152996,23.0,95.0,0
44027,21569572.935152996,48.0,116.0,0
44028,21569572.935152996,41.0,99.0,0
44029,1316069.0,85.0,51722.0,0
44030,21569572.935152996,21.0,98.0,0
44031,52727562.0,199.0,150872.0,0
44032,43144691.87030599,123.65153164360129,37577.0,0
44033,335840.0,50.0,46373.0,0
44034,21569572.935152996,77.0,101.0,0
44035,21569572.935152996,52.0,88.0,0
44036,1289119145.0,543.0,348828.0,2
44037,21569572.935152996,35.32576582180065,76.0,0
44038,21632703.935152996,111.0,48664.0,0
44039,333709736.0,729.0,108931.0,0
44040,20817432.27034193,35.32576582180065,24.0,0
44041,21569572.935152996,43.0,482.0,0
44042,43139145.87030599,70.6515316436013,202.0,0
44043,21569572.935152996,35.32576582180065,99.0,0
44044,2786993.0,256.0,57316.0,0
44045,21569572.935152996,31.0,101.0,0
44046,43139145.87030599,70.6515316436013,247.0,0
44047,64708718.80545898,100.32576582180064,209.0,0
44048,21601014.935152996,137.0,47035.0,0
44049,43139145.87030599,59.0,187.0,0
44050,8713780.0,95.0,37520.0,0
44051,22412469.59996406,203.0,28062.0,0
44052,21569572.935152996,29.0,77.0,0
44053,43139145.87030599,83.0,394.0,0
44054,21569572.935152996,26.0,98.0,0
44055,487272.0,137.0,6429.0,0
44056,2410020.0,59.0,93516.0,0
44057,21569572.935152996,55.0,106.0,0
44058,22913694.935152996,63.0,41622.0,0
44059,6419571.0,122.0,41766.0,0
44060,43139145.87030599,63.0,192.0,0
44061,21569572.935152996,35.32576582180065,56.0,0
44062,769260.6648110661,70.0,35186.0,0
44063,21569572.935152996,63.0,104.0,0
44064,4705417.0,147.0,25924.0,0
44065,21569572.935152996,42.0,137.0,0
44066,25808666.0,110.0,36858.0,0
44067,21569572.935152996,99.0,109.0,0
44068,13061896.0,124.0,51465.0,0
44069,37649757.0,1007.0,106708.0,0
44070,21569572.935152996,33.0,96.0,0
44071,21569572.935152996,29.0,63.0,0
44072,39497.0,66.0,18253.0,0
44073,772622.6648110661,1102.0,120.0,0
44074,43139145.87030599,49.0,186.0,0
44075,762294.6648110661,61.0,390.0,0
44076,21569572.935152996,30.0,39.0,0
44077,2677479.0,114.0,41991.0,0
44078,832460.6648110661,64.0,46166.0,0
44079,21569572.935152996,41.0,102.0,0
44080,1631124.6648110661,46.0,69980.0,0
44081,4940909.0,516.0,130112.0,0
44082,21569572.935152996,35.32576582180065,135.0,0
44083,21569572.935152996,30.0,98.0,0
44084,7539264.0,285.0,8164.0,0
44085,21569572.935152996,35.32576582180065,78.0,0
44086,7822469.0,119.0,16572.0,0
44087,21618094.935152996,59.0,100573.0,0
44088,21569572.935152996,20.0,115.0,0
44089,123616.0,85.0,33387.0,0
44090,21580780.935152996,70.32576582180064,46057.0,0
44091,21569572.935152996,35.32576582180065,80.0,0
44092,21569572.935152996,63.0,89.0,0
44093,43139145.87030599,63.0,283.0,0
44094,21569572.935152996,38.0,101.0,0
44095,56620158.0,109.0,65115.0,0
44096,46656.0,43.0,13762.0,0
44097,252479456.0,266.0,63615.0,0
44098,21569572.935152996,17.0,93.0,0
44099,6722941.0,107.0,105556.0,0
44100,21569572.935152996,28.0,99.0,0
44101,3187986.0,73.0,45168.0,0
44102,1038445.6648110661,491.0,88017.0,0
44103,856809.6648110661,32.0,19852.0,0
44104,21569572.935152996,31.0,123.0,0
44105,21569572.935152996,35.32576582180065,100.0,0
44106,25924714.935152996,215.0,140339.0,0
44107,21569572.935152996,35.32576582180065,113.0,0
44108,763648.6648110661,244.0,303.0,0
44109,21569572.935152996,35.32576582180065,98.0,0
44110,21579392.935152996,160.0,3319.0,0
44111,21569572.935152996,41.0,113.0,0
44112,21829715.935152996,126.0,17173.0,0
44113,21569572.935152996,45.0,8.0,0
44114,43139145.87030599,86.0,250.0,0
44115,1535414.3296221322,365.0,79125.0,0
44116,43139145.87030599,118.0,224.0,0
44117,21569572.935152996,64.0,326.0,0
44118,21569572.935152996,35.32576582180065,110.0,0
44119,21573984.935152996,120.0,10004.0,0
44120,1833114.0,44.0,165520.0,0
44121,21569572.935152996,22.0,154.0,0
44122,21569572.935152996,20.0,144.0,0
44123,21599136.935152996,132.32576582180064,6097.0,0
44124,22445802.935152996,102.0,35275.0,0
44125,16476.0,51.0,3845.0,0
44126,21590509.935152996,132.0,13786.0,0
44127,21569572.935152996,28.0,90.0,0
44128,22470562.59996406,78.0,85599.0,0
44129,21770639.935152996,115.32576582180064,28250.0,0
44130,20811208.27034193,180.0,63.0,0
44131,17352.0,2437.0,351.0,0
44132,26837364.0,108.0,22854.0,0
44133,21569572.935152996,35.32576582180065,155.0,0
44134,21569572.935152996,29.0,109.0,0
44135,22458792.935152996,79.0,73672.0,0
44136,21569572.935152996,35.32576582180065,64.0,0
44137,21569572.935152996,38.0,95.0,0
44138,21569572.935152996,38.0,90.0,0
44139,21569572.935152996,35.32576582180065,87.0,0
44140,804072.6648110661,187.0,599.0,0
44141,1673374.0,69.0,82562.0,0
44142,21569572.935152996,81.0,101.0,0
44143,21953600.935152996,153.0,35686.0,0
44144,19378059.0,134.0,39696.0,0
44145,21602520.935152996,141.0,13055.0,0
44146,42445987.205494925,51.0,20056.0,0
44147,4950930.0,106.0,57058.0,0
44148,21588168.935152996,145.0,28071.0,0
44149,21586442.935152996,91.32576582180064,1820.0,0
44150,43139145.87030599,68.32576582180064,76.0,0
44151,86278291.74061199,87.0,13150.0,0
44152,60032.0,129.0,48358.0,0
44153,21569572.935152996,36.0,90.0,0
44154,21569572.935152996,44.0,28554.0,0
44155,22484798.935152996,109.0,80786.0,0
44156,21569572.935152996,28.0,74.0,0
44157,21569572.935152996,59.0,112.0,0
44158,21587353.935152996,72.0,13074.0,0
44159,876469.6648110661,74.0,35130.0,0
44160,43139145.87030599,68.0,261.0,0
44161,21569572.935152996,35.32576582180065,98.0,0
44162,21569572.935152996,35.32576582180065,15.0,0
44163,29083285.0,864.0,285180.0,0
44164,29090906.27034193,416.0,51407.0,0
44165,41486.0,241.0,807.0,0
44166,251589.0,65.0,9063.0,0
44167,21569572.935152996,79.0,70.0,0
44168,21569572.935152996,35.32576582180065,128.0,0
44169,21569572.935152996,35.32576582180065,107.0,0
44170,25176338.935152996,92.0,45611.0,0
44171,104404.0,62.0,84157.0,0
44172,12458749.0,265.0,50295.0,0
44173,34243.0,55.0,23367.0,0
44174,21569572.935152996,35.32576582180065,114.0,0
44175,24762584.0,81.0,100375.0,0
44176,21569572.935152996,67.0,63.0,0
44177,43139145.87030599,108.0,196.0,0
44178,21569572.935152996,35.32576582180065,149.0,0
44179,1398755.6648110661,275.0,18482.0,0
44180,460560.0,53.0,53856.0,0
44181,21569572.935152996,39.0,63.0,0
44182,21569572.935152996,35.32576582180065,43.0,0
44183,21602516.935152996,58.325765821800644,8801.0,0
44184,21569572.935152996,35.32576582180065,98.0,0
44185,21569572.935152996,29.0,105.0,0
44186,21569572.935152996,353.0,105.0,0
44187,21569572.935152996,28.0,97.0,0
44188,21569572.935152996,43.0,110.0,0
44189,21614657.935152996,79.32576582180064,56427.0,0
44190,21569572.935152996,35.32576582180065,102.0,0
44191,21569572.935152996,35.32576582180065,73.0,0
44192,21569572.935152996,50.0,90.0,0
44193,23841891.935152996,86.32576582180064,18785.0,0
44194,859528.6648110661,36.0,2326.0,0
44195,43139145.87030599,88.0,2308.0,0
44196,55755.0,195.0,3987.0,0
44197,21569572.935152996,54.0,2208.0,0
44198,21569572.935152996,29.0,90.0,0
44199,21569572.935152996,59.0,62.0,0
44200,92932.0,250.0,7429.0,0
44201,2202801.0,344.0,2428.0,0
44202,21569572.935152996,35.32576582180065,15.0,0
44203,1905233.0,288.0,12700.0,0
44204,21569572.935152996,69.0,90.0,0
44205,778385.6648110661,55.0,1300.0,0
44206,21573319.935152996,82.0,41942.0,0
44207,1062942583.0,276.0,145389.0,2
44208,21569572.935152996,61.0,108.0,0
44209,21569572.935152996,35.32576582180065,67.0,0
44210,28804797.0,661.0,77713.0,0
44211,21569572.935152996,315.0,315.0,0
44212,2651511.0,76.0,84655.0,0
44213,365834411.0,621.0,63797.0,0
44214,5248614.0,85.0,59251.0,0
44215,3818559.0,109.0,70227.0,0
44216,24640855.935152996,129.0,45795.0,0
44217,21569572.935152996,44.0,101.0,0
44218,239467.0,73.0,14061.0,0
44219,781220.6648110661,29.0,32020.0,0
44220,93122776.935153,124.0,100513.0,0
44221,21569572.935152996,35.32576582180065,76.0,0
44222,7915.0,43.0,45939.0,0
44223,21569572.935152996,38.0,94.0,0
44224,22349593.59996406,86.0,4893.0,0
44225,21569572.935152996,29.0,105.0,0
44226,152015.0,268.0,9530.0,0
44227,20826278.27034193,159.0,24195.0,0
44228,21569572.935152996,59.0,68.0,0
44229,21569572.935152996,43.0,113.0,0
44230,21569572.935152996,16.0,67.0,0
44231,21569572.935152996,30.0,76.0,0
44232,707303.0,57.0,44737.0,0
44233,21569572.935152996,39.0,97.0,0
44234,21569572.935152996,28.0,68.0,0
44235,21569572.935152996,30.0,112.0,0
44236,762276.6648110661,60.0,2873.0,0
44237,21569572.935152996,49.0,63.0,0
44238,21569572.935152996,29.0,83.0,0
44239,21569572.935152996,35.32576582180065,107.0,0
44240,43139145.87030599,70.6515316436013,30.0,0
44241,21668753.935152996,86.32576582180064,7426.0,0
44242,21569572.935152996,35.32576582180065,74.0,0
44243,21569572.935152996,35.32576582180065,78.0,0
44244,33313.0,103.0,3007.0,0
44245,64708718.80545898,109.32576582180064,24046.0,0
44246,21569572.935152996,40.0,63.0,0
44247,762294.6648110661,221.0,2295.0,0
44248,3354809.0,72.0,27599.0,0
44249,655002.0,94.0,60162.0,0
44250,20565518.0,222.0,67465.0,0
44251,22360156.59996406,94.0,19543.0,0
44252,21569572.935152996,64.0,98.0,0
44253,21569572.935152996,59.0,84.0,0
44254,3004380.0,270.0,57313.0,0
44255,21569572.935152996,35.32576582180065,129.0,0
44256,1125857.0,204.0,7378.0,0
44257,764600.6648110661,25.0,7009.0,0
44258,48131.0,70.0,23641.0,0
44259,2194029.0,92.0,33601.0,0
44260,24484.0,37.0,62989.0,0
44261,21569572.935152996,35.32576582180065,136.0,0
44262,21569572.935152996,79.0,93.0,0
44263,3138568.0,74.0,71046.0,0
44264,21569572.935152996,35.32576582180065,98.0,0
44265,22955270.935152996,122.0,84600.0,0
44266,21569572.935152996,24.0,115.0,0
44267,21569572.935152996,29.0,72.0,0
44268,21569572.935152996,20.0,87.0,0
44269,21569572.935152996,29.0,108.0,0
44270,6195.0,67.0,33702.0,0
44271,24270330.0,369.0,69565.0,0
44272,21569572.935152996,39.0,77.0,0
44273,21569572.935152996,35.32576582180065,15.0,0
44274,1030575.0,60.0,24396.0,0
44275,512441.0,98.0,60270.0,0
44276,21569572.935152996,41.0,440.0,0
44277,21569572.935152996,35.32576582180065,147.0,0
44278,3561787.6648110664,156.0,109442.0,0
44279,21569572.935152996,32.0,495.0,0
44280,21569572.935152996,35.32576582180065,91.0,0
44281,2903089.0,99.0,49382.0,0
44282,21569572.935152996,53.0,109.0,0
44283,21569572.935152996,183.0,1685.0,0
44284,21569572.935152996,75.0,83.0,0
44285,21584792.935152996,80.32576582180064,30614.0,0
44286,21569572.935152996,35.32576582180065,116.0,0
44287,21569572.935152996,35.32576582180065,140.0,0
44288,43898842.53511706,123.0,6829.0,0
44289,21695957.935152996,6827.0,104666.0,0
44290,21569572.935152996,29.0,91.0,0
44291,407315.0,109.0,16814.0,0
44292,21569572.935152996,35.32576582180065,123.0,0
44293,5402813.0,133.0,56058.0,0
44294,3102838.0,215.0,39369.0,0
44295,2945153.0,111.0,66149.0,0
44296,67451417.80545898,167.97729746540196,38259.0,0
44297,189515.0,2442.0,9964.0,0
44298,21569572.935152996,16.0,88.0,0
44299,21569572.935152996,50.0,93.0,0
44300,21569572.935152996,35.32576582180065,110.0,0
44301,21569572.935152996,42.0,87.0,0
44302,21569572.935152996,40.0,85.0,0
44303,186321.0,73.0,13113.0,0
44304,7578902.0,261.0,85417.0,0
44305,28669726.0,555.0,102452.0,0
44306,21569572.935152996,35.32576582180065,90.0,0
44307,21569572.935152996,1322.0,83.0,0
44308,7459.0,3308.0,38.0,0
44309,21569572.935152996,35.32576582180065,110.0,0
44310,5358816.0,141.0,46333.0,0
44311,43798251.87030599,142.0,47852.0,0
44312,21569572.935152996,17.0,101.0,0
44313,886654.6648110661,53.0,57102.0,0
44314,21569572.935152996,35.32576582180065,76.0,0
44315,160463.0,3245.0,511.0,0
44316,759696.6648110661,46.0,5525.0,0
44317,12476.0,52.0,273.0,0
44318,43139145.87030599,70.6515316436013,37.0,0
44319,81927665.59996407,495.0,161378.0,0
44320,21569572.935152996,29.0,112.0,0
44321,21569572.935152996,35.32576582180065,113.0,0
44322,292892315.0,75.0,35374.0,0
44323,21569572.935152996,35.32576582180065,128.0,0
44324,9245636.0,197.0,12855.0,0
44325,70964942.0,322.0,77102.0,0
44326,12462.0,59.0,60871.0,0
44327,64708718.80545898,105.97729746540196,221.0,0
44328,21569572.935152996,39.0,118.0,0
44329,43139145.87030599,70.6515316436013,197.0,0
44330,43139145.87030599,65.0,3687.0,0
44331,21569572.935152996,89.0,87.0,0
44332,4340901.0,131.0,28014.0,0
44333,21569572.935152996,29.0,109.0,0
44334,21569572.935152996,38.0,117.0,0
44335,772253.6648110661,41.0,2302.0,0
44336,21569572.935152996,18.0,99.0,0
44337,17336.0,35.0,16724.0,0
44338,2903224.6648110664,574.0,142518.0,0
44339,21569572.935152996,62.0,66.0,0
44340,773216.0,196.0,6881.0,0
44341,12364672.0,113.0,56516.0,0
44342,64708718.80545898,71.32576582180064,48400.0,0
44343,31696502.935152996,268.0,43065.0,0
44344,43139145.87030599,70.6515316436013,228.0,0
44345,21569572.935152996,49.0,25640.0,0
44346,21569572.935152996,29.0,127.0,0
44347,21569572.935152996,59.0,86.0,0
44348,21569572.935152996,39.0,110.0,0
44349,20807.0,37.0,212460.0,0
44350,45076917.0,620.0,129950.0,0
44351,170970795.0,1007.0,74823.0,0
44352,21569572.935152996,44.0,110.0,0
44353,44458271.0,480.0,46446.0,0
44354,814301.6648110661,67.0,10515.0,0
44355,63237.0,75.0,26115.0,0
44356,19154514.0,592.0,101963.0,0
44357,21569572.935152996,29.0,83.0,0
44358,21569572.935152996,219.0,12.0,0
44359,148584.0,82.0,9769.0,0
44360,21569572.935152996,88.0,63.0,0
44361,47204308.935153,352.0,87743.0,0
44362,43139145.87030599,70.6515316436013,242.0,0
44363,21569572.935152996,42.0,117.0,0
44364,21569572.935152996,50.0,29.0,0
44365,2456095.0,115.0,22215.0,0
44366,775592.6648110661,38.0,46392.0,0
44367,759696.6648110661,47.0,118.0,0
44368,24296328.59996406,209.0,74800.0,0
44369,21569572.935152996,39.0,99.0,0
44370,21569572.935152996,35.32576582180065,60.0,0
44371,30239537.0,187.0,45100.0,0
44372,958661.0,87.0,46490.0,0
44373,44057437.53511706,692.6515316436014,2197.0,0
44374,8376283.0,78.0,46301.0,0
44375,21569572.935152996,35.32576582180065,36.0,0
44376,21569572.935152996,35.32576582180065,110.0,0
44377,1971858.0,83.0,48813.0,0
44378,2960920.6648110664,41.0,18952.0,0
44379,16999508.0,228.0,11865.0,0
44380,21569572.935152996,43.0,99.0,0
44381,21569572.935152996,35.32576582180065,102.0,0
44382,21569572.935152996,35.32576582180065,121.0,0
44383,5051062.0,231.0,41725.0,0
44384,248456950.0,564.0,388703.0,0
44385,21569572.935152996,59.0,101.0,0
44386,78038.0,1238.0,431.0,0
44387,21569572.935152996,35.32576582180065,85.0,0
44388,23390571.59996406,165.0,30859.0,0
44389,21569572.935152996,32.0,556.0,0
44390,289461.0,261.0,19996.0,0
44391,718169.0,35.0,79216.0,0
44392,89671678.0,164.0,27699.0,0
44393,21569572.935152996,26.0,93.0,0
44394,21569572.935152996,64.0,97.0,0
44395,21569572.935152996,35.32576582180065,77.0,0
44396,21569572.935152996,35.0,32588.0,0
44397,500128.0,56.0,38268.0,0
44398,16409823.0,475.0,67801.0,0
44399,44652486.87030599,840.6515316436014,54095.0,0
44400,20812574.27034193,44.0,4026.0,0
44401,25504.0,43.0,48167.0,0
44402,21569572.935152996,39.0,94.0,0
44403,21569572.935152996,35.32576582180065,73.0,0
44404,35676912.0,258.0,55268.0,0
44405,21569572.935152996,49.0,63.0,0
44406,21569572.935152996,59.0,21449.0,0
44407,21569572.935152996,203.0,90.0,0
44408,1779579.0,103.0,44443.0,0
44409,1021034.6648110661,4188.0,72.0,0
44410,7588955.0,1495.0,10371.0,0
44411,21569572.935152996,35.32576582180065,115.0,0
44412,43139145.87030599,240.0,1780.0,0
44413,258823.0,72.0,10708.0,0
44414,2400927.0,406.0,60305.0,0
44415,21569572.935152996,39.0,94.0,0
44416,98778905.0,821.0,153053.0,0
44417,21760161.935152996,67.0,75016.0,0
44418,12531081.0,82.0,27071.0,0
44419,29277996.935152996,110.0,33114.0,0
44420,21569572.935152996,39.0,110.0,0
44421,21569572.935152996,35.32576582180065,73.0,0
44422,65590365.80545898,158.0,167533.0,0
44423,761646.6648110661,56.0,539.0,0
44424,889499.0,74.0,40614.0,0
44425,56044.0,154.0,12975.0,0
44426,9070418.0,105.0,76915.0,0
44427,221.0,239.0,6321.0,0
44428,21569572.935152996,27.0,63.0,0
44429,76107973.0,113.0,53492.0,0
44430,1852285.0,326.0,127045.0,0
44431,21569572.935152996,38.0,108.0,0
44432,21569572.935152996,35.32576582180065,110.0,0
44433,21569572.935152996,37.0,95.0,0
44434,64708718.80545898,146.0,265.0,0
44435,43139145.87030599,69.32576582180064,131.0,0
44436,21569572.935152996,35.32576582180065,86.0,0
44437,42380805.205494925,81.0,199.0,0
44438,24015339.929586194,245.32576582180064,58850.0,0
44439,20811232.27034193,194.0,142.0,0
44440,86167.0,317.0,246.0,0
44441,30907.0,57.0,11819.0,0
44442,1465634.0,160.0,17894.0,0
44443,677535.0,298.0,14646.0,0
44444,43139145.87030599,96.0,202.0,0
44445,759750.6648110661,45.0,1088.0,0
44446,3990999.0,269.0,56469.0,0
44447,9412804.0,128.0,38350.0,0
44448,43139145.87030599,69.0,675.0,0
44449,121778.0,195.0,259.0,0
44450,944211.0,90.0,70805.0,0
44451,21569572.935152996,35.32576582180065,75.0,0
44452,43139145.87030599,75.0,161.0,0
44453,26197985.0,124.0,55752.0,0
44454,15658.0,41.0,16144.0,0
44455,22651781.935152996,76.0,19347.0,0
44456,21569572.935152996,40.0,95.0,0
44457,21569572.935152996,20.0,154.0,0
44458,43139145.87030599,70.6515316436013,176.0,0
44459,21569572.935152996,43.0,68.0,0
44460,21569572.935152996,61.0,106.0,0
44461,21569572.935152996,35.32576582180065,118.0,0
44462,21569572.935152996,35.32576582180065,117.0,0
44463,21569572.935152996,35.32576582180065,112.0,0
44464,785320.6648110661,62.0,1017.0,0
44465,21569572.935152996,26.0,41.0,0
44466,43139145.87030599,53.0,182.0,0
44467,42768.0,43.0,26572.0,0
44468,564772.0,105.0,16849.0,0
44469,21569572.935152996,50.0,69.0,0
44470,6902219.0,351.0,172464.0,0
44471,771941.6648110661,37.0,1238.0,0
44472,44086734.87030599,134.0,126644.0,0
44473,17850595.0,177.0,87310.0,0
44474,21569572.935152996,42.0,90.0,0
44475,21569572.935152996,35.32576582180065,88.0,0
44476,21569572.935152996,21.0,81.0,0
44477,17962778.0,494.0,9156.0,0
44478,21569572.935152996,16.0,129.0,0
44479,15777412.0,414.0,53863.0,0
44480,291332234.0,433.0,288560.0,0
44481,43139145.87030599,47.0,182.0,0
44482,3374039.0,180.0,54356.0,0
44483,21569572.935152996,212.0,114.0,0
44484,64708718.80545898,120.0,349.0,0
44485,3051287.0,116.0,21508.0,0
44486,3782063.0,331.0,6002.0,0
44487,98409861.0,45.0,1577.0,0
44488,43139145.87030599,89.0,475.0,0
44489,21569572.935152996,55.0,121.0,0
44490,4502166.0,40.0,555.0,0
44491,2060534.0,99.0,23644.0,0
44492,21569572.935152996,48.0,827.0,0
44493,23431627.935152996,270.0,37723.0,0
44494,1910381073.0,280.0,15990.0,2
44495,23484728.935152996,125.0,30879.0,0
44496,1082558.6648110661,71.0,10777.0,0
44497,21569572.935152996,36.0,1052.0,0
44498,21569572.935152996,50.0,93.0,0
44499,21569572.935152996,56.0,73.0,0
44500,21577737.935152996,95.0,54940.0,0
44501,514041.0,105.0,16621.0,0
44502,8311544.0,98.0,74160.0,0
44503,21569572.935152996,32.0,82.0,0
44504,43139145.87030599,62.0,173.0,0
44505,21569572.935152996,21.0,90.0,0
44506,22349093.59996406,145.0,29910.0,0
44507,21569572.935152996,39.0,99.0,0
44508,1680215.0,259.0,13847.0,0
44509,3511425.0,1080.0,19981.0,0
44510,238119104.0,258.0,93411.0,0
44511,21569572.935152996,59.0,63.0,0
44512,3909657.0,150.0,53292.0,0
44513,21569572.935152996,35.32576582180065,138.0,0
44514,21569572.935152996,35.32576582180065,115.0,0
44515,21569572.935152996,35.32576582180065,97.0,0
44516,21569572.935152996,35.32576582180065,81.0,0
44517,43139145.87030599,67.32576582180064,77.0,0
44518,759892.6648110661,44.0,1737.0,0
44519,43139145.87030599,70.6515316436013,164.0,0
44520,23113366.264775127,132.32576582180064,5083.0,0
44521,34838.0,132.0,57207.0,0
44522,3692463.0,606.0,13232.0,0
44523,21569572.935152996,38.0,75.0,0
44524,21569572.935152996,35.32576582180065,97.0,0
44525,326564.0,1349.0,265.0,0
44526,762318.6648110661,231.0,119.0,0
44527,25579782.935152996,152.0,63425.0,0
44528,21569572.935152996,32.0,140.0,0
44529,612508.0,64.0,6354.0,0
44530,21569572.935152996,35.32576582180065,62.0,0
44531,21569572.935152996,35.0,90.0,0
44532,252849.0,66.0,13784.0,0
44533,21569572.935152996,36.0,90.0,0
44534,21673243.935152996,125.0,8385.0,0
44535,760201.6648110661,47.0,1627.0,0
44536,10327.0,539.0,6741.0,0
44537,21569572.935152996,22.0,89.0,0
44538,1236189.0,144.0,20167.0,0
44539,759750.6648110661,90.0,910.0,0
44540,13399643.0,763.0,47117.0,0
44541,21569572.935152996,85.0,97.0,0
44542,23803814.935152996,91.0,40203.0,0
44543,43139145.87030599,70.0,186.0,0
44544,107122.0,48.0,5460.0,0
44545,11927433.0,65.0,36017.0,0
44546,43139145.87030599,65.32576582180064,152.0,0
